,Id,Zoomed_Image_Data
5273,LIDC-IDRI-0871-15,"[[0.02745098 0.03921569 0.04705882 ... 0.57647059 0.63137255 0.59215686]
 [0.         0.         0.03529412 ... 0.61960784 0.6745098  0.65882353]
 [0.03921569 0.02745098 0.03529412 ... 0.67058824 0.65490196 0.70196078]
 ...
 [0.45490196 0.45098039 0.44313725 ... 0.49411765 0.40784314 0.44313725]
 [0.40784314 0.41960784 0.44313725 ... 0.44313725 0.45098039 0.47058824]
 [0.4745098  0.40392157 0.44313725 ... 0.38823529 0.39607843 0.39215686]]"
5274,LIDC-IDRI-0871-16,"[[0.05490196 0.03137255 0.10588235 ... 0.02745098 0.04313725 0.        ]
 [0.05882353 0.09803922 0.09411765 ... 0.08235294 0.05490196 0.08627451]
 [0.02352941 0.05882353 0.16470588 ... 0.03921569 0.03137255 0.04705882]
 ...
 [0.4627451  0.44313725 0.46666667 ... 0.46666667 0.43137255 0.41960784]
 [0.44313725 0.39607843 0.40392157 ... 0.44313725 0.45098039 0.4745098 ]
 [0.44313725 0.51372549 0.53333333 ... 0.51372549 0.48235294 0.43921569]]"
5275,LIDC-IDRI-0871-17,"[[0.05882353 0.11372549 0.07058824 ... 0.09019608 0.08627451 0.09803922]
 [0.10588235 0.08627451 0.07843137 ... 0.0745098  0.0627451  0.07843137]
 [0.10196078 0.0745098  0.0627451  ... 0.0745098  0.08627451 0.07058824]
 ...
 [0.4627451  0.51372549 0.41176471 ... 0.50196078 0.5254902  0.51372549]
 [0.36470588 0.41960784 0.43529412 ... 0.61568627 0.51372549 0.53333333]
 [0.55294118 0.56862745 0.51372549 ... 0.70980392 0.73333333 0.76470588]]"
5276,LIDC-IDRI-0871-18,"[[0.06666667 0.04705882 0.03529412 ... 0.41960784 0.36078431 0.41960784]
 [0.07843137 0.         0.01568627 ... 0.42352941 0.37647059 0.44313725]
 [0.03529412 0.05490196 0.02745098 ... 0.44313725 0.36862745 0.42352941]
 ...
 [0.05882353 0.05098039 0.00784314 ... 0.45490196 0.45490196 0.38039216]
 [0.08627451 0.09803922 0.04313725 ... 0.44313725 0.43137255 0.45098039]
 [0.07058824 0.09411765 0.12156863 ... 0.38039216 0.38039216 0.45098039]]"
5277,LIDC-IDRI-0871-19,"[[0.03529412 0.05490196 0.06666667 ... 0.48235294 0.40784314 0.48235294]
 [0.08235294 0.02352941 0.08235294 ... 0.51372549 0.41960784 0.49803922]
 [0.         0.04313725 0.00392157 ... 0.4745098  0.45098039 0.51372549]
 ...
 [0.07058824 0.01960784 0.02745098 ... 0.18431373 0.42745098 0.48627451]
 [0.08627451 0.0627451  0.01960784 ... 0.16470588 0.44313725 0.5254902 ]
 [0.05490196 0.         0.03529412 ... 0.17254902 0.41176471 0.50588235]]"
5278,LIDC-IDRI-0871-20,"[[0.05490196 0.         0.         ... 0.36078431 0.41176471 0.38823529]
 [0.01960784 0.06666667 0.05882353 ... 0.41960784 0.41176471 0.37647059]
 [0.08235294 0.05098039 0.01960784 ... 0.40392157 0.4627451  0.42352941]
 ...
 [0.11764706 0.09019608 0.07843137 ... 0.41176471 0.41176471 0.4       ]
 [0.04313725 0.07843137 0.07843137 ... 0.42352941 0.37647059 0.41176471]
 [0.05098039 0.01176471 0.02745098 ... 0.4        0.41176471 0.36862745]]"
5279,LIDC-IDRI-0871-21,"[[0.09411765 0.05882353 0.05490196 ... 0.44313725 0.4745098  0.40784314]
 [0.03529412 0.05490196 0.06666667 ... 0.48235294 0.40784314 0.48235294]
 [0.08235294 0.02352941 0.08235294 ... 0.51372549 0.41960784 0.49803922]
 ...
 [0.0745098  0.04313725 0.03529412 ... 0.2        0.46666667 0.45882353]
 [0.07058824 0.01960784 0.02745098 ... 0.18431373 0.42745098 0.48627451]
 [0.08627451 0.0627451  0.01960784 ... 0.16470588 0.44313725 0.5254902 ]]"
5280,LIDC-IDRI-0871-22,"[[0.05490196 0.11764706 0.11764706 ... 0.04313725 0.06666667 0.09803922]
 [0.05490196 0.03137255 0.10588235 ... 0.02745098 0.04313725 0.        ]
 [0.05882353 0.09803922 0.09411765 ... 0.08235294 0.05490196 0.08627451]
 ...
 [0.36470588 0.42352941 0.34901961 ... 0.44313725 0.49803922 0.51372549]
 [0.4627451  0.44313725 0.46666667 ... 0.46666667 0.43137255 0.41960784]
 [0.44313725 0.39607843 0.40392157 ... 0.44313725 0.45098039 0.4745098 ]]"
5281,LIDC-IDRI-0871-23,"[[0.05882353 0.11372549 0.07058824 ... 0.09019608 0.08627451 0.09803922]
 [0.10588235 0.08627451 0.07843137 ... 0.0745098  0.0627451  0.07843137]
 [0.10196078 0.0745098  0.0627451  ... 0.0745098  0.08627451 0.07058824]
 ...
 [0.4627451  0.51372549 0.41176471 ... 0.50196078 0.5254902  0.51372549]
 [0.36470588 0.41960784 0.43529412 ... 0.61568627 0.51372549 0.53333333]
 [0.55294118 0.56862745 0.51372549 ... 0.70980392 0.73333333 0.76470588]]"
5282,LIDC-IDRI-0871-24,"[[0.34509804 0.28627451 0.21960784 ... 0.09019608 0.17254902 0.2745098 ]
 [0.43921569 0.31764706 0.19607843 ... 0.17254902 0.23529412 0.31764706]
 [0.39215686 0.3372549  0.23529412 ... 0.1254902  0.2627451  0.29411765]
 ...
 [0.50588235 0.55294118 0.4745098  ... 0.42745098 0.45098039 0.46666667]
 [0.39215686 0.39607843 0.4745098  ... 0.44313725 0.44313725 0.43137255]
 [0.4745098  0.41176471 0.47058824 ... 0.49411765 0.46666667 0.45490196]]"
5283,LIDC-IDRI-0870-1,"[[0.54901961 0.61176471 0.63137255 ... 0.03529412 0.         0.        ]
 [0.50196078 0.56078431 0.58431373 ... 0.02745098 0.         0.        ]
 [0.55686275 0.56862745 0.56862745 ... 0.02745098 0.00392157 0.        ]
 ...
 [0.63921569 0.62745098 0.65490196 ... 0.09411765 0.11372549 0.11764706]
 [0.65882353 0.65098039 0.67058824 ... 0.10980392 0.14117647 0.1254902 ]
 [0.65882353 0.66666667 0.6745098  ... 0.12156863 0.15686275 0.14117647]]"
5284,LIDC-IDRI-0870-2,"[[0.10196078 0.09019608 0.05882353 ... 0.05098039 0.05882353 0.0627451 ]
 [0.05882353 0.07843137 0.05882353 ... 0.04705882 0.05882353 0.05882353]
 [0.04313725 0.06666667 0.0627451  ... 0.04313725 0.04705882 0.04313725]
 ...
 [0.49803922 0.50588235 0.50980392 ... 0.47058824 0.44313725 0.44313725]
 [0.5254902  0.52156863 0.51372549 ... 0.45490196 0.43529412 0.43529412]
 [0.5254902  0.50588235 0.50196078 ... 0.44313725 0.43921569 0.43529412]]"
5285,LIDC-IDRI-0870-3,"[[0.05490196 0.05490196 0.05490196 ... 0.4745098  0.49803922 0.5372549 ]
 [0.03137255 0.04705882 0.05882353 ... 0.4627451  0.48235294 0.51372549]
 [0.02352941 0.03921569 0.04705882 ... 0.4627451  0.4745098  0.49803922]
 ...
 [0.03137255 0.02745098 0.03137255 ... 0.4745098  0.47058824 0.45882353]
 [0.03529412 0.03137255 0.03137255 ... 0.4745098  0.46666667 0.45490196]
 [0.03529412 0.01960784 0.02352941 ... 0.47058824 0.46666667 0.45882353]]"
5286,LIDC-IDRI-0870-4,"[[0.02352941 0.01176471 0.01568627 ... 0.01960784 0.01568627 0.00392157]
 [0.02352941 0.01960784 0.01960784 ... 0.01568627 0.01176471 0.00784314]
 [0.02745098 0.02352941 0.01960784 ... 0.00784314 0.01568627 0.01960784]
 ...
 [0.43137255 0.42352941 0.43529412 ... 0.09411765 0.0745098  0.0627451 ]
 [0.44313725 0.44313725 0.44313725 ... 0.05098039 0.04705882 0.05490196]
 [0.45098039 0.45490196 0.44313725 ... 0.03529412 0.02352941 0.03137255]]"
5287,LIDC-IDRI-0870-5,"[[0.04705882 0.05098039 0.05882353 ... 0.05098039 0.05490196 0.04705882]
 [0.05098039 0.05098039 0.04313725 ... 0.04705882 0.04705882 0.02745098]
 [0.03921569 0.02745098 0.01960784 ... 0.05098039 0.04313725 0.02352941]
 ...
 [0.56862745 0.56470588 0.57254902 ... 0.5254902  0.53333333 0.55294118]
 [0.59215686 0.57254902 0.57254902 ... 0.5372549  0.52941176 0.5372549 ]
 [0.57647059 0.58431373 0.57647059 ... 0.54901961 0.5254902  0.53333333]]"
5288,LIDC-IDRI-0870-6,"[[0.05098039 0.0627451  0.0627451  ... 0.58823529 0.59607843 0.59607843]
 [0.03529412 0.03921569 0.03529412 ... 0.57254902 0.58823529 0.6       ]
 [0.04313725 0.05098039 0.04705882 ... 0.56470588 0.58431373 0.6       ]
 ...
 [0.4745098  0.49411765 0.50588235 ... 0.10980392 0.0745098  0.0627451 ]
 [0.47058824 0.49019608 0.50196078 ... 0.12156863 0.09411765 0.06666667]
 [0.4745098  0.49019608 0.50588235 ... 0.1372549  0.12156863 0.09411765]]"
5289,LIDC-IDRI-0870-7,"[[0.05490196 0.05098039 0.0627451  ... 0.07843137 0.08627451 0.09019608]
 [0.07058824 0.06666667 0.0745098  ... 0.10196078 0.10980392 0.09803922]
 [0.08235294 0.08627451 0.09019608 ... 0.11764706 0.11372549 0.10980392]
 ...
 [0.05882353 0.0745098  0.0745098  ... 0.28627451 0.54509804 0.78039216]
 [0.07843137 0.0745098  0.05882353 ... 0.14117647 0.28627451 0.54509804]
 [0.1254902  0.13333333 0.10588235 ... 0.17254902 0.20392157 0.31764706]]"
5290,LIDC-IDRI-0870-8,"[[0.03529412 0.01960784 0.03529412 ... 0.11372549 0.09019608 0.07058824]
 [0.05490196 0.01960784 0.01176471 ... 0.09411765 0.09411765 0.0627451 ]
 [0.05490196 0.03529412 0.00784314 ... 0.10196078 0.10196078 0.0627451 ]
 ...
 [0.90196078 0.91372549 0.93333333 ... 0.84705882 0.83921569 0.84705882]
 [0.91372549 0.94509804 0.93333333 ... 0.89019608 0.88235294 0.89019608]
 [0.83921569 0.8627451  0.8745098  ... 0.90588235 0.92156863 0.92156863]]"
5291,LIDC-IDRI-0870-9,"[[0.05490196 0.05882353 0.0745098  ... 0.09019608 0.06666667 0.06666667]
 [0.01960784 0.03529412 0.0627451  ... 0.09019608 0.07058824 0.0627451 ]
 [0.01960784 0.01176471 0.03137255 ... 0.09411765 0.0627451  0.05490196]
 ...
 [0.86666667 0.88627451 0.91372549 ... 0.83529412 0.82745098 0.84705882]
 [0.91372549 0.93333333 0.93333333 ... 0.83921569 0.84705882 0.85882353]
 [0.94509804 0.93333333 0.90980392 ... 0.88235294 0.89019608 0.90980392]]"
5292,LIDC-IDRI-0870-10,"[[0.04705882 0.08235294 0.10196078 ... 0.55294118 0.58431373 0.6       ]
 [0.04313725 0.05098039 0.0627451  ... 0.57647059 0.58823529 0.59607843]
 [0.03529412 0.03529412 0.03921569 ... 0.56078431 0.57254902 0.58823529]
 ...
 [0.49803922 0.50196078 0.51372549 ... 0.10588235 0.09411765 0.0745098 ]
 [0.4745098  0.4745098  0.49411765 ... 0.10588235 0.10980392 0.0745098 ]
 [0.4745098  0.47058824 0.49019608 ... 0.10980392 0.12156863 0.09411765]]"
5293,LIDC-IDRI-0870-11,"[[0.04705882 0.05098039 0.05882353 ... 0.05098039 0.05490196 0.04705882]
 [0.05098039 0.05098039 0.04313725 ... 0.04705882 0.04705882 0.02745098]
 [0.03921569 0.02745098 0.01960784 ... 0.05098039 0.04313725 0.02352941]
 ...
 [0.56862745 0.56470588 0.57254902 ... 0.5254902  0.53333333 0.55294118]
 [0.59215686 0.57254902 0.57254902 ... 0.5372549  0.52941176 0.5372549 ]
 [0.57647059 0.58431373 0.57647059 ... 0.54901961 0.5254902  0.53333333]]"
5294,LIDC-IDRI-0870-12,"[[0.01960784 0.01960784 0.02352941 ... 0.01176471 0.00784314 0.00784314]
 [0.02352941 0.01960784 0.02352941 ... 0.01568627 0.01960784 0.01176471]
 [0.02352941 0.01568627 0.01960784 ... 0.01568627 0.02352941 0.02352941]
 ...
 [0.44313725 0.44313725 0.45098039 ... 0.04705882 0.05490196 0.05882353]
 [0.45490196 0.44313725 0.45098039 ... 0.02352941 0.03137255 0.04313725]
 [0.45490196 0.45098039 0.45882353 ... 0.01568627 0.02352941 0.02745098]]"
5295,LIDC-IDRI-0870-13,"[[0.05490196 0.05882353 0.05098039 ... 0.03137255 0.02745098 0.03529412]
 [0.05098039 0.05882353 0.05882353 ... 0.04313725 0.04313725 0.05098039]
 [0.05098039 0.05098039 0.0627451  ... 0.04705882 0.04705882 0.04705882]
 ...
 [0.0745098  0.07058824 0.05882353 ... 0.79607843 0.72941176 0.72941176]
 [0.09411765 0.09019608 0.08627451 ... 0.75686275 0.7372549  0.74901961]
 [0.09803922 0.09803922 0.09803922 ... 0.7372549  0.7372549  0.76470588]]"
5296,LIDC-IDRI-0870-14,"[[0.05490196 0.04705882 0.07058824 ... 0.10980392 0.18039216 0.32941176]
 [0.05882353 0.05098039 0.07843137 ... 0.09019608 0.14117647 0.25490196]
 [0.06666667 0.05098039 0.0627451  ... 0.09019608 0.1254902  0.18823529]
 ...
 [0.07058824 0.07843137 0.08627451 ... 0.09803922 0.08235294 0.05098039]
 [0.05098039 0.05490196 0.07058824 ... 0.09019608 0.07058824 0.03529412]
 [0.05098039 0.0627451  0.0745098  ... 0.09019608 0.07058824 0.04705882]]"
5297,LIDC-IDRI-0870-15,"[[0.05490196 0.05490196 0.06666667 ... 0.49803922 0.5372549  0.57254902]
 [0.04705882 0.05882353 0.05882353 ... 0.48235294 0.51372549 0.55294118]
 [0.03921569 0.04705882 0.03137255 ... 0.4745098  0.49803922 0.5372549 ]
 ...
 [0.02745098 0.03137255 0.02745098 ... 0.47058824 0.45882353 0.45882353]
 [0.03137255 0.03137255 0.02745098 ... 0.46666667 0.45490196 0.45098039]
 [0.01960784 0.02352941 0.02745098 ... 0.46666667 0.45882353 0.45490196]]"
5298,LIDC-IDRI-0870-16,"[[0.08627451 0.05098039 0.03137255 ... 0.05098039 0.05490196 0.04313725]
 [0.09019608 0.05882353 0.03529412 ... 0.05882353 0.0627451  0.05490196]
 [0.07843137 0.05882353 0.03529412 ... 0.05882353 0.05882353 0.05882353]
 ...
 [0.50980392 0.50588235 0.50588235 ... 0.48627451 0.47058824 0.46666667]
 [0.50588235 0.50980392 0.50588235 ... 0.44313725 0.44313725 0.44313725]
 [0.52156863 0.51372549 0.51372549 ... 0.43529412 0.43529412 0.43529412]]"
5299,LIDC-IDRI-0870-17,"[[0.61176471 0.63137255 0.62745098 ... 0.         0.         0.        ]
 [0.56078431 0.58431373 0.60392157 ... 0.         0.         0.        ]
 [0.56862745 0.56862745 0.6        ... 0.00392157 0.         0.        ]
 ...
 [0.62745098 0.65490196 0.65882353 ... 0.11372549 0.11764706 0.10196078]
 [0.65098039 0.67058824 0.65098039 ... 0.14117647 0.1254902  0.09411765]
 [0.66666667 0.6745098  0.64705882 ... 0.15686275 0.14117647 0.10196078]]"
5300,LIDC-IDRI-0870-18,"[[0.05882353 0.0745098  0.0745098  ... 0.06666667 0.06666667 0.05882353]
 [0.03529412 0.0627451  0.09019608 ... 0.07058824 0.0627451  0.0627451 ]
 [0.01176471 0.03137255 0.0627451  ... 0.0627451  0.05490196 0.05490196]
 ...
 [0.88627451 0.91372549 0.9254902  ... 0.82745098 0.84705882 0.85490196]
 [0.93333333 0.93333333 0.94901961 ... 0.84705882 0.85882353 0.85098039]
 [0.93333333 0.90980392 0.89019608 ... 0.89019608 0.90980392 0.9254902 ]]"
5301,LIDC-IDRI-0870-19,"[[0.06666667 0.0745098  0.12156863 ... 0.10980392 0.09803922 0.07843137]
 [0.08627451 0.09019608 0.11372549 ... 0.11372549 0.10980392 0.09411765]
 [0.09411765 0.10588235 0.10196078 ... 0.1254902  0.10980392 0.10196078]
 ...
 [0.0745098  0.05882353 0.05882353 ... 0.28627451 0.54509804 0.78823529]
 [0.13333333 0.10588235 0.09411765 ... 0.20392157 0.31764706 0.49019608]
 [0.15294118 0.14117647 0.12156863 ... 0.23529412 0.25490196 0.28627451]]"
5302,LIDC-IDRI-0870-20,"[[0.17254902 0.11764706 0.05490196 ... 0.30588235 0.34901961 0.40392157]
 [0.06666667 0.04705882 0.02352941 ... 0.24705882 0.29803922 0.37254902]
 [0.02745098 0.03137255 0.03137255 ... 0.18431373 0.24313725 0.30196078]
 ...
 [0.49019608 0.50980392 0.51372549 ... 0.05098039 0.07058824 0.08235294]
 [0.46666667 0.49411765 0.50980392 ... 0.07058824 0.07058824 0.07058824]
 [0.46666667 0.4745098  0.49019608 ... 0.12156863 0.11372549 0.09411765]]"
5303,LIDC-IDRI-0870-21,"[[0.04313725 0.04313725 0.04313725 ... 0.04705882 0.05490196 0.05490196]
 [0.02745098 0.03529412 0.05098039 ... 0.03529412 0.04705882 0.0627451 ]
 [0.02745098 0.03529412 0.04705882 ... 0.03529412 0.03137255 0.05098039]
 ...
 [0.54117647 0.53333333 0.5254902  ... 0.52156863 0.52941176 0.5254902 ]
 [0.53333333 0.5372549  0.53333333 ... 0.51372549 0.52156863 0.52156863]
 [0.54901961 0.56078431 0.56862745 ... 0.51372549 0.51372549 0.51372549]]"
5304,LIDC-IDRI-0870-22,"[[0.04705882 0.05490196 0.05098039 ... 0.00784314 0.02745098 0.02745098]
 [0.04313725 0.04705882 0.04705882 ... 0.01568627 0.02352941 0.02745098]
 [0.03137255 0.03921569 0.04705882 ... 0.01568627 0.01568627 0.01960784]
 ...
 [0.41960784 0.43137255 0.45098039 ... 0.0627451  0.05490196 0.05098039]
 [0.40784314 0.40784314 0.41960784 ... 0.03529412 0.03921569 0.04705882]
 [0.42745098 0.41960784 0.41960784 ... 0.03137255 0.02745098 0.03921569]]"
5305,LIDC-IDRI-0870-23,"[[0.06666667 0.07058824 0.05490196 ... 0.05490196 0.03137255 0.03137255]
 [0.04705882 0.0627451  0.0627451  ... 0.05882353 0.03529412 0.03529412]
 [0.0627451  0.05882353 0.05882353 ... 0.06666667 0.03921569 0.03921569]
 ...
 [0.1254902  0.12156863 0.1254902  ... 0.85882353 0.89019608 0.88235294]
 [0.09803922 0.09019608 0.10196078 ... 0.84705882 0.88627451 0.87843137]
 [0.09019608 0.0745098  0.08235294 ... 0.83529412 0.85098039 0.83921569]]"
5306,LIDC-IDRI-0870-24,"[[0.07843137 0.09803922 0.10588235 ... 0.25490196 0.40392157 0.57647059]
 [0.0627451  0.0627451  0.07058824 ... 0.18823529 0.28235294 0.42745098]
 [0.05490196 0.02745098 0.03921569 ... 0.16470588 0.22745098 0.31764706]
 ...
 [0.07058824 0.05882353 0.0627451  ... 0.03529412 0.04705882 0.09411765]
 [0.0745098  0.0627451  0.0627451  ... 0.04705882 0.07843137 0.1254902 ]
 [0.09019608 0.0745098  0.05490196 ... 0.0745098  0.07843137 0.10980392]]"
5307,LIDC-IDRI-0870-25,"[[0.05490196 0.05490196 0.06666667 ... 0.49803922 0.5372549  0.57254902]
 [0.04705882 0.05882353 0.05882353 ... 0.48235294 0.51372549 0.55294118]
 [0.03921569 0.04705882 0.03137255 ... 0.4745098  0.49803922 0.5372549 ]
 ...
 [0.02745098 0.03137255 0.02745098 ... 0.47058824 0.45882353 0.45882353]
 [0.03137255 0.03137255 0.02745098 ... 0.46666667 0.45490196 0.45098039]
 [0.01960784 0.02352941 0.02745098 ... 0.46666667 0.45882353 0.45490196]]"
5308,LIDC-IDRI-0870-26,"[[0.09019608 0.05882353 0.03529412 ... 0.05882353 0.0627451  0.05490196]
 [0.07843137 0.05882353 0.03529412 ... 0.05882353 0.05882353 0.05882353]
 [0.06666667 0.0627451  0.03921569 ... 0.04705882 0.04313725 0.05098039]
 ...
 [0.50588235 0.50980392 0.50588235 ... 0.44313725 0.44313725 0.44313725]
 [0.52156863 0.51372549 0.51372549 ... 0.43529412 0.43529412 0.43529412]
 [0.50588235 0.50196078 0.50588235 ... 0.43921569 0.43529412 0.43137255]]"
5309,LIDC-IDRI-0870-27,"[[0.37254902 0.38039216 0.39607843 ... 0.38039216 0.36470588 0.31372549]
 [0.40784314 0.40392157 0.40784314 ... 0.34509804 0.29411765 0.21960784]
 [0.41960784 0.40392157 0.39215686 ... 0.27843137 0.21176471 0.1254902 ]
 ...
 [0.36862745 0.36862745 0.36470588 ... 0.25490196 0.17254902 0.11372549]
 [0.35686275 0.36078431 0.34901961 ... 0.13333333 0.08235294 0.05490196]
 [0.34509804 0.35686275 0.36862745 ... 0.05882353 0.05098039 0.03921569]]"
5310,LIDC-IDRI-0870-28,"[[0.37647059 0.39215686 0.40392157 ... 0.37647059 0.36862745 0.38039216]
 [0.37254902 0.37254902 0.38039216 ... 0.39607843 0.38039216 0.36470588]
 [0.41960784 0.40784314 0.40392157 ... 0.37254902 0.34509804 0.29411765]
 ...
 [0.4        0.39215686 0.4        ... 0.40784314 0.34901961 0.27843137]
 [0.38039216 0.36862745 0.36862745 ... 0.34901961 0.25490196 0.17254902]
 [0.35686275 0.35686275 0.36078431 ... 0.20392157 0.13333333 0.08235294]]"
5311,LIDC-IDRI-0869-1,"[[0.24313725 0.09019608 0.07058824 ... 0.05098039 0.05490196 0.03529412]
 [0.30588235 0.14901961 0.09019608 ... 0.05098039 0.06666667 0.05882353]
 [0.38039216 0.21960784 0.08235294 ... 0.01960784 0.05098039 0.04705882]
 ...
 [0.4        0.42352941 0.40784314 ... 0.48235294 0.49803922 0.49803922]
 [0.39607843 0.40784314 0.39215686 ... 0.45098039 0.45098039 0.46666667]
 [0.40784314 0.42352941 0.43137255 ... 0.46666667 0.4627451  0.45490196]]"
5312,LIDC-IDRI-0869-2,"[[0.78823529 0.76470588 0.76470588 ... 0.63921569 0.62745098 0.64705882]
 [0.76470588 0.74901961 0.76470588 ... 0.6745098  0.67843137 0.65098039]
 [0.76078431 0.76470588 0.78431373 ... 0.65098039 0.64705882 0.65098039]
 ...
 [0.17254902 0.1372549  0.0745098  ... 0.72156863 0.74509804 0.76078431]
 [0.21568627 0.1372549  0.07843137 ... 0.78039216 0.76470588 0.76470588]
 [0.19607843 0.1254902  0.09019608 ... 0.71372549 0.74901961 0.80392157]]"
5313,LIDC-IDRI-0869-3,"[[0.21568627 0.15294118 0.10196078 ... 0.02745098 0.05098039 0.03137255]
 [0.09019608 0.07058824 0.07058824 ... 0.06666667 0.08235294 0.03921569]
 [0.0627451  0.04313725 0.04705882 ... 0.05882353 0.07058824 0.03529412]
 ...
 [0.09411765 0.10196078 0.1254902  ... 0.04313725 0.05490196 0.07058824]
 [0.10980392 0.09411765 0.07843137 ... 0.02745098 0.0745098  0.11372549]
 [0.07843137 0.11764706 0.09411765 ... 0.05882353 0.07843137 0.09411765]]"
5314,LIDC-IDRI-0869-4,"[[0.80392157 0.76470588 0.74901961 ... 0.65098039 0.6745098  0.67843137]
 [0.74509804 0.76078431 0.76470588 ... 0.66666667 0.65098039 0.64705882]
 [0.78431373 0.78039216 0.78039216 ... 0.6745098  0.65882353 0.66666667]
 ...
 [0.21960784 0.21568627 0.1372549  ... 0.79215686 0.78039216 0.76470588]
 [0.24705882 0.19607843 0.1254902  ... 0.76470588 0.71372549 0.74901961]
 [0.17254902 0.1372549  0.11372549 ... 0.74509804 0.69411765 0.74901961]]"
5315,LIDC-IDRI-0869-5,"[[0.76470588 0.74901961 0.76470588 ... 0.6745098  0.67843137 0.65098039]
 [0.76078431 0.76470588 0.78431373 ... 0.65098039 0.64705882 0.65098039]
 [0.78039216 0.78039216 0.75294118 ... 0.65882353 0.66666667 0.6745098 ]
 ...
 [0.21568627 0.1372549  0.07843137 ... 0.78039216 0.76470588 0.76470588]
 [0.19607843 0.1254902  0.09019608 ... 0.71372549 0.74901961 0.80392157]
 [0.1372549  0.11372549 0.1254902  ... 0.69411765 0.74901961 0.80392157]]"
5316,LIDC-IDRI-0869-6,"[[0.05098039 0.09411765 0.12156863 ... 0.70196078 0.70196078 0.70980392]
 [0.0627451  0.04313725 0.0627451  ... 0.72156863 0.72156863 0.69411765]
 [0.05882353 0.05490196 0.04705882 ... 0.70980392 0.74117647 0.72156863]
 ...
 [0.10196078 0.08235294 0.0745098  ... 0.78431373 0.81568627 0.85098039]
 [0.09411765 0.05882353 0.09803922 ... 0.80392157 0.78431373 0.84313725]
 [0.09411765 0.08235294 0.07058824 ... 0.82745098 0.80784314 0.82745098]]"
5317,LIDC-IDRI-0869-7,"[[0.09411765 0.12156863 0.08235294 ... 0.70196078 0.70980392 0.72941176]
 [0.04313725 0.0627451  0.05098039 ... 0.72156863 0.69411765 0.76078431]
 [0.05490196 0.04705882 0.04705882 ... 0.74117647 0.72156863 0.70980392]
 ...
 [0.08235294 0.0745098  0.07058824 ... 0.81568627 0.85098039 0.81960784]
 [0.05882353 0.09803922 0.10980392 ... 0.78431373 0.84313725 0.85882353]
 [0.08235294 0.07058824 0.06666667 ... 0.80784314 0.82745098 0.83921569]]"
5318,LIDC-IDRI-0869-8,"[[0.40784314 0.31764706 0.18039216 ... 0.05490196 0.02745098 0.03529412]
 [0.43137255 0.36862745 0.23137255 ... 0.0627451  0.05098039 0.06666667]
 [0.44313725 0.42352941 0.28627451 ... 0.03137255 0.04313725 0.05882353]
 ...
 [0.40784314 0.38039216 0.40392157 ... 0.42745098 0.45882353 0.46666667]
 [0.42745098 0.40392157 0.41176471 ... 0.47058824 0.4745098  0.48235294]
 [0.41960784 0.41176471 0.38823529 ... 0.45490196 0.4745098  0.45882353]]"
5319,LIDC-IDRI-0869-9,"[[0.76470588 0.74901961 0.76470588 ... 0.6745098  0.67843137 0.65098039]
 [0.76078431 0.76470588 0.78431373 ... 0.65098039 0.64705882 0.65098039]
 [0.78039216 0.78039216 0.75294118 ... 0.65882353 0.66666667 0.6745098 ]
 ...
 [0.21568627 0.1372549  0.07843137 ... 0.78039216 0.76470588 0.76470588]
 [0.19607843 0.1254902  0.09019608 ... 0.71372549 0.74901961 0.80392157]
 [0.1372549  0.11372549 0.1254902  ... 0.69411765 0.74901961 0.80392157]]"
